Reacher-v10_seed_1,Reacher-v10_seed_2,Reacher-v10_seed_3,Reacher-v11_seed_1,Reacher-v11_seed_2,Reacher-v11_seed_3,Reacher-v12_seed_1,Reacher-v12_seed_2,Reacher-v12_seed_3,Reacher-v20_seed_1,Reacher-v20_seed_2,Reacher-v20_seed_3,Reacher-v21_seed_1,Reacher-v21_seed_2,Reacher-v21_seed_3,Reacher-v22_seed_1,Reacher-v22_seed_2,Reacher-v22_seed_3,Reacher-v30_seed_1,Reacher-v30_seed_2,Reacher-v30_seed_3,Reacher-v31_seed_1,Reacher-v31_seed_2,Reacher-v31_seed_3,Reacher-v32_seed_1,Reacher-v32_seed_2,Reacher-v32_seed_3,Reacher-v40_seed_1,Reacher-v40_seed_2,Reacher-v40_seed_3,Reacher-v41_seed_1,Reacher-v41_seed_2,Reacher-v41_seed_3,Reacher-v42_seed_1,Reacher-v42_seed_2,Reacher-v42_seed_3,Reacher-v50_seed_1,Reacher-v50_seed_2,Reacher-v50_seed_3,Reacher-v51_seed_1,Reacher-v51_seed_2,Reacher-v51_seed_3,Reacher-v52_seed_1,Reacher-v52_seed_2,Reacher-v52_seed_3,Reacher-v60_seed_1,Reacher-v60_seed_2,Reacher-v60_seed_3,Reacher-v61_seed_1,Reacher-v61_seed_2,Reacher-v61_seed_3,Reacher-v62_seed_1,Reacher-v62_seed_2,Reacher-v62_seed_3
-57.93462371826172,-38.37236022949219,-54.336708068847656,-76.78384399414062,-80.28671264648438,-68.60076141357422,-45.2139663696289,-41.21935272216797,-33.82097625732422,-76.74483489990234,-71.12464904785156,-37.042476654052734,-88.22689819335938,-71.2195053100586,-50.58256530761719,-80.25320434570312,-89.1065444946289,-81.9638442993164,-145.4512939453125,-72.24703979492188,-80.22761535644531,-92.59651947021484,-49.41530990600586,-70.010498046875,-106.583740234375,-81.87801361083984,-89.19725036621094,-142.49578857421875,-100.41920471191406,-106.32839965820312,-111.55259704589844,-80.1754379272461,-91.043212890625,-151.88436889648438,-97.41104888916016,-132.07447814941406,-119.88731384277344,-95.621337890625,-82.08000946044922,-148.8105010986328,-108.29075622558594,-116.55388641357422,-152.22604370117188,-104.03278350830078,-136.16799926757812,-160.30145263671875,-124.70010375976562,-129.03956604003906,-130.65013122558594,-98.10970306396484,-103.990478515625,-123.42493438720705,-116.96298217773438,-106.38835906982422
-35.949737548828125,-57.14352798461914,-52.00393295288086,-74.70784759521484,-87.51752471923828,-71.24199676513672,-57.268104553222656,-38.04206466674805,-34.723331451416016,-67.40666198730469,-78.65333557128906,-49.2959213256836,-77.7833251953125,-87.1886978149414,-56.367881774902344,-74.10551452636719,-101.38446807861328,-54.96310806274414,-138.61216735839844,-137.17286682128906,-130.81809997558594,-89.6905288696289,-84.38372802734375,-70.54393768310547,-117.7298583984375,-136.69461059570312,-107.49906158447266,-112.15570068359376,-124.6318588256836,-140.2481689453125,-85.6691665649414,-102.79293823242188,-136.35348510742188,-129.40925598144528,-127.1382293701172,-136.07513427734378,-137.93051147460938,-119.7853546142578,-136.80400085449222,-156.34814453125,-162.52908325195312,-142.05982971191406,-138.72117614746094,-159.55735778808594,-166.58766174316406,-171.77871704101562,-126.50294494628906,-149.4597625732422,-124.97683715820312,-117.52810668945312,-142.75343322753906,-123.73351287841795,-122.92236328125,-178.2481689453125
-43.973548889160156,-41.320709228515625,-40.28850936889648,-70.52919006347656,-72.7691650390625,-67.14990234375,-48.58799743652344,-38.14750671386719,-49.86497497558594,-71.42394256591797,-85.32595825195312,-81.43724060058594,-88.8647232055664,-80.91477966308594,-81.74391174316406,-91.55897521972656,-91.84528350830078,-55.81916809082031,-101.78811645507812,-125.29119873046876,-141.52015686035156,-111.11199188232422,-120.71339416503906,-93.75627136230469,-100.63311767578124,-103.7356414794922,-135.16523742675778,-101.7933120727539,-118.34793090820312,-89.1843032836914,-119.05368041992188,-71.52201843261719,-85.6150894165039,-138.00679016113278,-102.62388610839844,-93.50579833984376,-78.87528991699219,-105.3223876953125,-149.40658569335938,-114.7982940673828,-115.11735534667969,-156.17205810546875,-111.69112396240234,-98.74056243896484,-167.9153594970703,-165.23989868164062,-176.46969604492188,-120.84864044189452,-151.3809051513672,-149.32058715820312,-101.47586059570312,-162.8234100341797,-161.66184997558594,-99.3677749633789
-46.76866912841797,-48.35485458374024,-45.84788131713867,-85.4079818725586,-58.05201721191406,-68.97163391113281,-49.07793045043945,-24.659564971923828,-28.28573608398437,-69.19586181640625,-85.11595916748047,-44.38081359863281,-72.01145935058594,-67.33492279052734,-53.91790771484375,-75.20357513427734,-90.03809356689453,-84.50857543945312,-79.61993408203125,-91.4668426513672,-94.8935546875,-76.2727279663086,-75.41058349609375,-75.24893188476562,-74.63969421386719,-92.79769134521484,-99.66520690917969,-119.31260681152344,-195.29959106445312,-128.09169006347656,-106.01765441894531,-184.25360107421875,-103.47122192382812,-132.56549072265622,-178.1587677001953,-154.3713836669922,-100.96931457519531,-98.4949951171875,-102.53834533691406,-96.55840301513672,-123.6014633178711,-99.4106903076172,-134.82444763183594,-110.56231689453124,-135.31083679199222,-185.0325927734375,-136.48365783691406,-191.8059844970703,-143.31451416015625,-98.61316680908205,-160.4638671875,-152.30978393554688,-140.28327941894528,-145.8496551513672
-43.74895858764648,-52.84122848510742,-51.76771926879883,-77.06243896484375,-39.78464889526367,-68.87192535400389,-19.73101043701172,-44.87825012207031,-33.87416839599609,-86.33423614501953,-71.74635314941406,-85.61726379394531,-98.09371948242188,-52.82011795043945,-87.65097045898438,-94.36051940917969,-59.20335388183594,-76.28335571289062,-103.59233856201172,-98.7255401611328,-98.8542022705078,-79.30774688720703,-46.51525497436523,-63.18677520751953,-93.5339813232422,-67.57437133789061,-94.52188873291016,-88.7309341430664,-138.81646728515622,-143.06153869628906,-91.37371063232422,-84.73834991455078,-129.77473449707028,-118.5505142211914,-116.12873077392578,-128.23269653320312,-167.36927795410156,-119.62380981445312,-86.74915313720703,-189.9234161376953,-150.78160095214844,-107.15779113769531,-206.63037109375,-131.04148864746094,-120.41715240478516,-108.7172622680664,-123.22027587890624,-150.4982452392578,-142.94406127929688,-141.68948364257812,-134.42518615722656,-117.37911987304688,-148.20896911621094,-98.43177032470703
-39.56127166748047,-34.97779083251953,-51.6753158569336,-78.80599975585938,-92.99303436279295,-67.88507080078125,-58.127723693847656,-34.30172348022461,-24.47172737121582,-94.65074157714844,-35.23046112060547,-87.86143493652344,-94.6539535522461,-60.09722518920898,-78.60894012451172,-104.7179718017578,-80.4451904296875,-89.60321807861328,-102.00379943847656,-120.47754669189452,-102.80259704589844,-70.26081085205078,-108.32718658447266,-69.19013214111328,-75.70233154296875,-77.8750228881836,-84.2921142578125,-96.61872863769531,-154.7295379638672,-98.84446716308594,-115.9679183959961,-109.60002899169922,-129.97938537597656,-137.39122009277344,-149.55184936523438,-67.20516967773439,-110.4540786743164,-165.34263610839844,-89.84285736083984,-121.5776138305664,-190.893798828125,-84.9643783569336,-129.5572509765625,-181.5254211425781,-139.4298095703125,-130.8101806640625,-190.36834716796875,-106.6919403076172,-97.61605072021484,-175.7670440673828,-118.77710723876952,-149.67604064941406,-193.7436065673828,-146.3428497314453
-48.07508850097656,-39.502906799316406,-49.80673217773438,-77.03841400146484,-64.27938079833984,-70.46817779541016,-45.01364135742188,-36.973365783691406,-41.14546203613281,-66.99707794189453,-79.74755859375,-81.26253509521484,-68.82735443115234,-73.35517883300781,-65.10417175292969,-68.71160888671875,-77.62567901611328,-41.125755310058594,-96.33646392822266,-135.57496643066406,-112.9346694946289,-76.16612243652344,-120.73783111572266,-99.22369384765624,-83.10545349121094,-131.0687255859375,-102.05394744873048,-69.31497955322266,-116.96666717529295,-84.88497924804688,-87.87906646728516,-84.47419738769531,-101.69529724121094,-109.89482879638672,-115.6875457763672,-84.91973876953125,-90.15762329101562,-94.01506805419922,-86.44754028320312,-121.34500122070312,-132.37271118164062,-122.71182250976562,-127.01544952392578,-116.20304107666016,-119.64117431640624,-193.8402557373047,-165.833740234375,-149.88763427734375,-182.4013977050781,-138.07734680175778,-137.88444519042972,-185.75997924804688,-183.8838195800781,-172.650634765625
-41.979591369628906,-35.874366760253906,-28.55539512634277,-82.86080932617188,-67.43447113037111,-63.07097244262695,-18.110218048095703,-40.34002304077149,-45.38709259033203,-104.43463134765624,-66.46170806884766,-86.19737243652344,-78.03510284423828,-64.49896240234375,-108.0833740234375,-100.45227813720705,-81.71165466308594,-65.23385620117189,-74.0997314453125,-114.70365142822266,-153.99761962890625,-100.31825256347656,-71.1588134765625,-130.42271423339844,-89.24057006835938,-68.25765991210939,-136.55897521972656,-109.9922332763672,-130.12957763671878,-61.31714248657226,-119.24566650390624,-77.9834976196289,-89.57074737548828,-107.2476806640625,-122.3867645263672,-95.72277069091795,-124.71634674072266,-96.57176971435548,-84.38626098632812,-137.99606323242188,-122.60845184326172,-122.04674530029295,-143.1505584716797,-131.3370361328125,-119.11929321289062,-172.92904663085938,-233.68663024902344,-126.81279754638672,-132.71025085449222,-171.88340759277344,-81.71329498291016,-135.3118896484375,-217.33883666992188,-106.63072967529297
-37.75797653198242,-47.8910026550293,-50.709373474121094,-86.24465942382812,-71.94622802734375,-70.23070526123047,-49.12809371948242,-45.47705841064453,-32.35907745361328,-102.3848876953125,-38.090476989746094,-96.27974700927734,-101.26239776611328,-62.00432968139648,-107.43746185302734,-113.50407409667969,-58.790733337402344,-161.01109313964844,-127.17317962646484,-111.05088806152344,-91.00350952148438,-115.50083923339844,-62.56924057006836,-84.66500854492188,-135.73643493652344,-103.4599609375,-99.46853637695312,-87.55961608886719,-138.23545837402344,-124.87594604492188,-83.2209243774414,-158.7432098388672,-119.20030212402344,-122.78268432617188,-115.7417221069336,-128.72103881835938,-122.90682983398438,-107.83712005615234,-99.25112915039062,-122.96836853027344,-117.7664566040039,-133.38398742675778,-152.7927703857422,-121.57063293457031,-125.55098724365234,-125.95972442626952,-187.16351318359366,-141.89828491210938,-82.18585968017578,-157.63307189941406,-114.28362274169922,-132.80204772949222,-207.036865234375,-147.0694122314453
-57.29817962646485,-45.47455978393555,-40.46437454223633,-89.1832504272461,-42.7026481628418,-67.72772979736328,-40.63762664794922,-43.60289001464844,-35.680084228515625,-76.5756607055664,-82.61234283447266,-76.7857894897461,-91.48146057128906,-78.84346771240234,-72.76771545410156,-96.27620697021484,-87.26774597167969,-127.59420013427734,-80.34359741210938,-71.47146606445312,-102.39239501953124,-98.2589874267578,-59.1855697631836,-90.7413558959961,-105.96925354003906,-66.21939849853516,-95.85447692871094,-136.78068542480472,-100.72240447998048,-128.66110229492188,-141.86671447753906,-55.22985458374024,-111.60689544677734,-152.1817626953125,-105.71417236328124,-82.61575317382812,-139.57194519042972,-101.48072814941406,-201.6826934814453,-139.56204223632812,-128.27676391601562,-176.77439880371094,-131.14143371582028,-116.7124252319336,-203.6114044189453,-143.73876953125,-194.3874969482422,-130.80722045898438,-84.6158447265625,-152.86273193359375,-120.8488311767578,-127.5518569946289,-203.2621154785156,-175.05242919921875
-42.80126190185547,-33.51462554931641,-46.617431640625,-77.79618072509766,-96.23982238769531,-74.46895599365234,-45.21350860595703,-50.396888732910156,-44.47040939331055,-89.59286499023438,-48.63410568237305,-80.11211395263672,-97.43585205078124,-79.6750717163086,-79.31884765625,-110.55191040039062,-82.65628814697266,-106.94686126708984,-80.02769470214844,-109.87775421142578,-124.62491607666016,-90.81855010986328,-70.53627014160156,-96.656005859375,-93.36087799072266,-123.83423614501952,-86.36107635498047,-78.91158294677734,-113.72460174560548,-93.5148696899414,-92.37369537353516,-68.94999694824219,-58.27034759521485,-109.97863006591795,-120.81768035888672,-106.5463409423828,-146.78793334960938,-98.96446228027344,-134.19929504394528,-182.2996368408203,-112.87576293945312,-199.88897705078125,-167.69815063476562,-113.51808166503906,-140.07919311523438,-121.39396667480469,-136.92637634277344,-120.49906158447266,-83.44606018066406,-128.9010009765625,-86.66415405273438,-116.75199127197266,-166.60987854003906,-141.12364196777344
-39.75012969970703,-42.259033203125,-53.38265609741211,-72.15611267089844,-89.09568786621094,-72.80673217773438,-41.52221298217773,-47.14643096923828,-28.979433059692386,-44.39900588989258,-102.1855697631836,-53.569129943847656,-54.4356918334961,-74.48368835449219,-53.17176818847656,-46.77402877807617,-105.9999771118164,-51.60671997070313,-120.85811614990234,-99.7339096069336,-91.5809555053711,-102.30584716796876,-64.29663848876953,-74.27962493896484,-113.96539306640624,-77.95153045654297,-57.30468368530274,-127.9974136352539,-136.75506591796878,-135.4376220703125,-131.20930480957028,-105.01364135742188,-140.22480773925778,-144.0949249267578,-111.22409057617188,-154.3008270263672,-86.68193054199219,-97.2563247680664,-132.12030029296878,-96.41492462158205,-136.45140075683594,-113.1341552734375,-101.5333251953125,-123.98442840576172,-154.27288818359375,-175.6850128173828,-128.1646728515625,-137.13233947753906,-146.57302856445312,-131.60440063476562,-121.937744140625,-176.49752807617188,-132.09103393554688,-168.51454162597656
-45.80292892456055,-53.00917434692383,-42.9822998046875,-78.20864868164062,-65.98199462890625,-70.75721740722656,-59.99554443359375,-45.336021423339844,-26.99736976623535,-60.34000778198242,-50.35123062133789,-68.03962707519531,-77.12222290039062,-70.22046661376953,-69.31591796875,-61.52471160888672,-67.14822387695311,-78.4544906616211,-90.7818374633789,-76.0419921875,-109.83023071289062,-86.87421417236328,-62.35945129394531,-60.39044570922852,-75.49479675292969,-96.52229309082031,-108.69805145263672,-107.04685974121094,-129.738037109375,-115.04517364501952,-122.21456909179688,-128.93528747558594,-61.51643753051758,-121.0613021850586,-147.9447021484375,-101.21300506591795,-111.37428283691406,-91.8455581665039,-113.92145538330078,-131.58189392089844,-115.20204162597656,-100.3949966430664,-131.37655639648438,-116.44123840332031,-109.07513427734376,-121.37915802001952,-110.42312622070312,-152.65431213378906,-75.24893951416016,-135.19161987304688,-101.9642105102539,-127.0224609375,-128.06436157226562,-125.05426788330078
-27.878950119018555,-50.15287399291992,-56.75989532470703,-87.03884887695312,-77.2453384399414,-75.09603881835938,-56.33687210083008,-33.63767623901367,-16.194395065307614,-89.94820404052734,-75.79955291748047,-47.97119140625,-83.95799255371094,-37.16363906860352,-90.07009887695312,-104.77970123291016,-52.45052719116211,-83.48311614990234,-95.4468231201172,-123.19720458984376,-79.67616271972656,-90.30130004882812,-82.62439727783203,-63.55664825439453,-94.64698791503906,-119.17787170410156,-80.88179016113281,-142.96453857421875,-135.32743835449222,-122.31698608398438,-116.38906860351562,-114.2520751953125,-92.62509155273438,-146.64674377441406,-130.2862548828125,-99.19536590576172,-93.3282470703125,-159.0569610595703,-165.07823181152344,-90.47805786132812,-191.3433990478516,-176.18252563476562,-89.6484603881836,-178.5408477783203,-165.9408416748047,-204.32701110839844,-177.8373565673828,-130.33546447753906,-154.05201721191406,-146.5679168701172,-94.6475830078125,-202.3020782470703,-182.887451171875,-106.02996826171875
-63.89701843261719,-49.18046569824219,-44.55150985717773,-73.49299621582031,-55.02511978149414,-72.3157958984375,-28.97203826904297,-41.4949951171875,-25.74941444396973,-36.57773971557617,-36.40563201904297,-63.51971435546875,-80.53656005859375,-34.076370239257805,-76.35551452636719,-94.94230651855469,-37.67692565917969,-91.21578979492188,-88.88825225830078,-120.92073822021484,-83.99269104003906,-86.31188201904297,-91.15435791015624,-64.75633239746094,-89.12545013427734,-80.48680114746094,-104.98319244384766,-171.21469116210938,-155.92034912109375,-160.43310546875,-143.18544006347656,-137.25747680664062,-124.57202911376952,-175.6778106689453,-169.35394287109375,-115.73839569091795,-123.04325103759766,-98.81639099121094,-87.18685150146484,-152.9309844970703,-117.9993896484375,-123.65370178222656,-169.21751403808594,-102.2388687133789,-119.5644989013672,-125.94591522216795,-162.39666748046875,-138.03370666503906,-84.89614868164062,-121.40047454833984,-110.42890167236328,-125.3787841796875,-141.65675354003906,-142.27906799316406
-20.192562103271484,-42.015586853027344,-50.90567016601562,-77.91390991210938,-46.10289001464844,-62.23102951049805,-48.18236541748047,-46.75788497924805,-26.444293975830078,-42.5768928527832,-76.62598419189453,-96.68595886230469,-88.98192596435547,-38.14875793457031,-100.3143539428711,-40.858299255371094,-37.86914443969727,-100.18547821044922,-120.39547729492188,-69.15110778808594,-100.17737579345705,-82.40019226074219,-67.15992736816406,-71.38166809082031,-92.85228729248048,-92.52201080322266,-89.38453674316406,-116.09527587890624,-85.99085235595703,-85.92119598388672,-96.37699127197266,-79.92159271240234,-102.15388488769531,-129.31098937988278,-88.02783966064453,-117.43042755126952,-91.72327423095705,-98.42312622070312,-160.07308959960938,-117.40694427490234,-115.15857696533205,-147.71026611328125,-108.1777801513672,-101.25064849853516,-165.58985900878906,-161.23529052734375,-153.7134552001953,-133.82305908203122,-127.73741149902344,-107.3838882446289,-118.82786560058594,-183.29933166503903,-124.87744140625,-119.36641693115234
-27.37006187438965,-42.94689178466797,-56.47422409057617,-86.59259033203125,-76.71426391601562,-67.55973815917969,-58.70381164550781,-41.81281280517578,-40.84624862670898,-44.90521240234375,-77.77206420898438,-70.73397064208984,-78.57894897460938,-96.2044448852539,-108.91348266601562,-57.66413497924805,-96.30870819091795,-87.39712524414062,-116.85646057128906,-143.3760528564453,-144.24777221679688,-95.31101989746094,-104.54830932617188,-129.84829711914062,-104.44546508789062,-127.19522094726562,-113.68294525146484,-124.99710845947266,-103.36238861083984,-71.95565032958984,-86.36216735839844,-103.3577651977539,-59.98486328125,-129.21690368652344,-101.3478775024414,-78.06012725830078,-119.2969207763672,-103.8384017944336,-119.5512924194336,-91.50745391845705,-134.63470458984378,-148.16355895996094,-115.95915222167969,-103.46192169189452,-137.18855285644528,-136.72216796875,-141.1588134765625,-134.65504455566406,-121.14449310302734,-118.1543960571289,-113.55562591552734,-127.26400756835938,-128.45811462402344,-157.80677795410156
-23.127704620361328,-52.82366561889648,-50.4011116027832,-87.36465454101562,-91.44671630859376,-59.91786193847656,-37.75572967529297,-51.82268142700195,-26.7828426361084,-57.89825820922852,-37.426605224609375,-62.41654586791992,-78.66432189941406,-49.153038024902344,-46.0294418334961,-37.41518020629883,-44.125396728515625,-83.41053009033203,-93.07522583007812,-98.65621948242188,-120.9779052734375,-86.5136489868164,-41.514320373535156,-90.10596466064452,-97.3359375,-71.3028793334961,-53.1124038696289,-131.9906005859375,-89.53946685791016,-160.59300231933594,-121.514892578125,-78.1109390258789,-135.96315002441406,-142.72679138183594,-98.73910522460938,-137.31704711914062,-96.31765747070312,-177.3564910888672,-102.73958587646484,-137.84971618652344,-210.3907012939453,-105.10086059570312,-90.75977325439452,-155.34144592285156,-103.10921478271484,-208.84991455078125,-122.72610473632812,-108.75477600097656,-169.57098388671875,-118.19622039794922,-90.31775665283205,-187.85093688964844,-164.05621337890625,-106.68521881103516
-8.714140892028809,-41.19606018066406,-43.76307678222656,-76.75904846191406,-76.26905059814453,-70.89716339111328,-54.55633544921875,-48.446678161621094,-38.086402893066406,-95.8832550048828,-52.13576889038086,-51.53019332885742,-82.42655944824219,-68.55144500732422,-42.15031814575195,-106.31950378417969,-65.80919647216797,-45.924560546875,-71.58140563964844,-80.17475891113281,-82.27217102050781,-83.58787536621094,-71.95403289794922,-69.14725494384766,-92.32518768310548,-98.59109497070312,-79.52188110351562,-116.93551635742188,-143.46063232421875,-121.23674011230469,-89.58619689941406,-80.07084655761719,-117.78678894042969,-127.93512725830078,-122.5418930053711,-124.32681274414062,-124.9814910888672,-85.50314331054688,-162.7099609375,-149.1227264404297,-105.82212829589844,-207.7277069091797,-141.0161590576172,-92.5849380493164,-172.91761779785156,-159.7995147705078,-133.5506591796875,-154.2317352294922,-124.96651458740234,-147.55552673339844,-131.23377990722656,-180.82443237304688,-195.0180969238281,-138.76315307617188
-25.686798095703125,-36.51272583007813,-36.5802116394043,-86.4211196899414,-77.99279022216797,-63.3883056640625,-34.34318161010742,-46.3583869934082,-49.36736679077149,-68.21003723144531,-87.53639221191406,-89.63463592529297,-55.49219512939453,-89.60139465332031,-89.68280792236328,-41.26081085205078,-106.87101745605469,-114.4043960571289,-109.2290496826172,-106.9457778930664,-72.99044799804688,-101.95134735107422,-57.14312744140625,-63.03352737426758,-105.48117065429688,-80.68805694580078,-98.73030853271484,-80.47935485839844,-131.66658020019528,-97.19571685791016,-60.47399139404297,-98.75778198242188,-97.16649627685548,-110.89958953857422,-132.62081909179688,-126.61409759521484,-105.2105484008789,-161.92974853515625,-79.26200866699219,-134.66761779785156,-176.66140747070312,-143.9327850341797,-145.21961975097656,-180.89035034179688,-123.70257568359376,-170.32948303222656,-136.36636352539062,-129.06201171875,-128.8505859375,-134.35319519042972,-146.00148010253906,-173.90353393554688,-190.7407989501953,-150.1758270263672
-22.45594787597656,-40.16990661621094,-44.302001953125,-90.71613311767578,-79.3559341430664,-76.67190551757812,-37.53547668457031,-51.36218643188477,-25.87399673461914,-40.35991287231445,-71.96346282958984,-97.89738464355469,-38.06792831420898,-70.06925201416016,-98.1249008178711,-49.994789123535156,-84.34549713134766,-100.20895385742188,-89.55052185058594,-71.7733383178711,-115.00938415527344,-91.20258331298828,-60.10060501098633,-63.38122177124024,-102.27110290527344,-75.41653442382812,-97.34811401367188,-122.28864288330078,-101.0176239013672,-105.22725677490234,-80.80347442626953,-80.62217712402344,-97.62860107421876,-129.29791259765622,-94.0218734741211,-101.8495635986328,-116.21612548828124,-166.42904663085938,-108.42638397216795,-144.04913330078125,-177.13392639160156,-122.19467163085938,-149.9066925048828,-173.72361755371094,-155.62631225585938,-176.9996337890625,-187.35780334472656,-173.12269592285156,-153.81842041015625,-129.87814331054688,-155.37930297851562,-172.64117431640625,-149.72015380859375,-156.16204833984375
-31.12735748291016,-55.31801986694336,-51.11757278442383,-91.7600555419922,-96.71359252929688,-72.3233642578125,-39.3636360168457,-56.61995315551758,-31.576202392578125,-93.8305435180664,-71.96826934814453,-83.36188507080078,-76.51424407958984,-68.21125793457031,-87.19580078125,-84.83392333984375,-81.34552764892578,-152.7067108154297,-106.06849670410156,-111.42528533935548,-87.05953979492188,-104.82974243164062,-67.98211669921875,-74.78876495361328,-108.811279296875,-80.55953216552734,-97.5648956298828,-103.91512298583984,-129.20268249511722,-98.51358795166016,-90.16203308105469,-92.69087982177734,-93.15319061279295,-122.87602996826172,-141.8423614501953,-116.5032196044922,-173.8914794921875,-182.6942138671875,-133.543701171875,-185.2614288330078,-195.2904357910156,-165.1107635498047,-204.7154235839844,-183.4507293701172,-160.34877014160156,-165.86990356445312,-109.10067749023438,-187.0216064453125,-167.04840087890625,-113.62096405029295,-200.9355316162109,-201.3945159912109,-148.69602966308594,-238.42816162109375
-57.70822525024414,-53.974281311035156,-55.76239395141602,-72.08819580078125,-72.10218811035156,-69.27776336669922,-41.33980178833008,-54.24921798706055,-30.50113296508789,-87.98260498046875,-73.55461120605469,-37.19268798828125,-71.97125244140625,-79.12944793701172,-45.9853744506836,-60.4989013671875,-97.30235290527344,-38.28255081176758,-100.5652847290039,-116.10237121582031,-152.3207244873047,-99.65331268310548,-54.68328475952149,-112.25271606445312,-112.99341583251952,-84.66703796386719,-126.49163055419922,-110.27111053466795,-141.38426208496094,-94.0094985961914,-95.25311279296876,-84.6477279663086,-77.91081237792969,-106.25057220458984,-135.72395324707028,-92.9983367919922,-115.25948333740234,-138.23321533203122,-77.7369613647461,-86.51025390625,-141.7057647705078,-116.0969467163086,-133.48616027832028,-152.94960021972656,-125.5739517211914,-188.26657104492188,-187.24290466308602,-152.8446807861328,-168.76956176757812,-166.18984985351562,-128.43020629882812,-179.19322204589844,-183.5733795166016,-135.35731506347656
-43.38042831420898,-45.14453125,-47.79170227050781,-96.27008056640624,-72.45709991455078,-55.38632583618164,-48.049049377441406,-35.9796028137207,-54.70594024658203,-61.0938491821289,-70.79331970214844,-79.69122314453125,-54.18228530883789,-78.89436340332031,-67.72648620605469,-31.0190544128418,-84.63750457763672,-96.84503173828124,-157.77578735351562,-129.62995910644528,-71.79405212402344,-91.67869567871094,-86.08148193359375,-59.18669128417969,-113.26568603515624,-112.77347564697266,-83.00920867919922,-103.78878021240234,-99.9451675415039,-126.59487915039062,-77.42343139648438,-88.86243438720703,-76.01680755615234,-101.16227722167969,-110.66383361816406,-145.90176391601562,-96.2873306274414,-94.09246826171876,-83.71678924560547,-110.83158111572266,-100.22355651855469,-121.302490234375,-109.85979461669922,-89.7659912109375,-112.43946838378906,-124.83963775634766,-205.0541534423828,-101.84527587890624,-138.386474609375,-150.93336486816406,-90.46137237548828,-156.77381896972656,-181.17872619628903,-120.91057586669922
-9.463995933532717,-39.91530990600586,-55.51504516601562,-39.08381652832031,-84.31807708740234,-63.95397186279297,-42.29867935180664,-48.84901809692383,-39.6777229309082,-73.80043029785156,-69.31026458740234,-100.13810729980469,-56.86296463012695,-89.02958679199219,-92.8465805053711,-83.82339477539062,-96.06487274169922,-119.01287841796876,-118.20311737060548,-103.62629699707031,-116.21224975585938,-118.27722930908205,-55.37242889404297,-76.95234680175781,-122.50042724609376,-76.85770416259766,-115.8022232055664,-92.9109115600586,-147.67489624023438,-88.45549011230469,-79.00187683105469,-139.05874633789062,-95.66654205322266,-100.6889190673828,-152.0998992919922,-117.57357025146484,-133.25483703613278,-101.18490600585938,-117.6911163330078,-120.35836791992188,-127.48278045654295,-135.71873474121094,-141.91966247558594,-111.86730194091795,-118.6600341796875,-106.79067993164062,-197.89697265625,-111.4380111694336,-64.41952514648439,-157.06216430664062,-109.77521514892578,-149.80416870117188,-184.76402282714844,-111.71598052978516
-36.732818603515625,-43.06932830810547,-48.8998908996582,-71.93132781982422,-74.85688018798828,-76.82197570800781,-38.958740234375,-36.387962341308594,-30.465221405029297,-46.24665451049805,-54.25905990600586,-40.52783966064453,-43.42893600463867,-95.46622467041016,-61.06545639038086,-41.91857528686523,-41.85113143920898,-47.6480827331543,-81.23060607910156,-115.19342803955078,-95.93856048583984,-85.97550964355469,-66.81175994873047,-96.60723114013672,-79.04617309570312,-88.16374206542969,-112.36673736572266,-154.56295776367188,-93.83676147460938,-75.56462860107422,-136.89920043945312,-75.1963882446289,-68.82903289794922,-146.89706420898438,-85.0986099243164,-113.97248840332031,-87.36139678955078,-110.07638549804688,-105.1905746459961,-87.41251373291016,-122.5874252319336,-129.65150451660156,-99.32730102539062,-126.95033264160156,-117.90064239501952,-125.38200378417969,-204.9076232910156,-131.98387145996094,-84.80722045898438,-165.79086303710938,-134.55094909667972,-149.4424591064453,-160.1320343017578,-140.59498596191406
-43.17852783203125,-52.61005401611328,-47.4250373840332,-97.35523223876952,-81.97722625732422,-64.9908447265625,-47.3623275756836,-51.49388885498047,-45.31769561767578,-59.61235046386719,-51.13811874389648,-82.27259063720703,-37.84081268310547,-91.05763244628906,-70.78382110595703,-55.50537109375,-41.324989318847656,-92.00904083251952,-72.03060150146484,-93.1936264038086,-98.67156219482422,-82.11417388916016,-92.79989624023438,-76.20993041992188,-98.4158935546875,-89.49869537353516,-100.72252655029295,-95.3420867919922,-133.19815063476562,-117.66541290283205,-107.14429473876952,-97.69659423828124,-78.52515411376953,-110.24225616455078,-113.41830444335938,-145.02777099609375,-117.79002380371094,-167.6689453125,-132.74063110351562,-122.69075775146484,-184.06866455078125,-127.21736907958984,-109.74584197998048,-165.4838104248047,-125.80919647216795,-122.18379974365234,-156.2366943359375,-150.61715698242188,-86.48680114746094,-145.435302734375,-136.30162048339844,-150.39886474609375,-149.7628631591797,-131.3341064453125
